Date,Open,High,Low,Close,Volume,Change_Pct
2022-04-12,2.9800000190734863,3.049999952316284,2.8399999141693115,2.869999885559082,447.948738,
2022-04-13,2.880000114440918,2.9200000762939453,2.799999952316284,2.809999942779541,131.029186,-2.090590424112604
2022-06-15,2.569999933242798,2.5999999046325684,2.569999933242798,2.5999999046325684,11.036987,-7.473311118264614
2022-06-16,2.5999999046325684,2.609999895095825,2.569999933242798,2.569999933242798,14.804492,-1.1538450957754964
2022-06-20,2.5899999141693115,2.5899999141693115,2.549999952316284,2.549999952316284,8.059037,-0.778209394786944
2022-06-21,2.569999933242798,2.5899999141693115,2.549999952316284,2.549999952316284,9.204218,0.0
2022-06-22,2.549999952316284,2.569999933242798,2.5299999713897705,2.5299999713897705,7.184806,-0.7843129921765946
2022-06-23,2.53,2.55,2.52,2.52,33.5552,-0.395257
2022-06-27,2.53,2.55,2.52,2.53,5.943778,0.396825
2022-06-28,2.54,2.54,2.5,2.51,8.634704,-0.790513
2022-06-29,2.52,2.55,2.51,2.55,5.474638,1.593624
2022-06-30,2.5199999809265137,2.549999952316284,2.5199999809265137,2.5199999809265137,1.951333,-1.1764694882648974
2022-07-04,2.549999952316284,2.569999933242798,2.5299999713897705,2.569999933242798,6.484982,1.9841251069335764
2022-07-05,2.549999952316284,2.549999952316284,2.5199999809265137,2.5299999713897705,6.751676,-1.556418789573888
2022-07-06,2.5199999809265137,2.549999952316284,2.5199999809265137,2.5199999809265137,5.661518,-0.3952565445193956
2022-07-07,2.52,2.54,2.52,2.53,5.097465,0.396825
2022-07-10,2.5299999713897705,2.5299999713897705,2.5299999713897705,2.5299999713897705,0.0,0.0
2022-07-11,2.53,2.53,2.53,2.53,0.0,0.0
2022-07-12,2.5199999809265137,2.559999942779541,2.5199999809265137,2.5399999618530273,22.458731,0.3952565445193956
2022-07-13,2.539999961853028,2.549999952316284,2.5299999713897705,2.549999952316284,8.216071,0.3937004178520276
2022-07-14,2.5299999713897705,2.559999942779541,2.5199999809265137,2.5199999809265137,10.657867,-1.1764694882648974
2022-07-18,2.5299999713897705,2.5399999618530273,2.5,2.5,7.753459,-0.7936500427734305
2022-07-19,2.5,2.5199999809265137,2.5,2.509999990463257,6.27072,0.3999996185302779
2022-07-20,2.5199999809265137,2.5299999713897705,2.509999990463257,2.5199999809265137,5.052423,0.3984059960657982
